2	0-2	tabacco	0-2	tavacco
2	0-12	tremila	0-10	tre-tremi:la
2	14-8	{P}	10-0	mhmh
2	17-0	mhmh	12-1	{P}
2	19-7	e	13-7	eh
2	19-10	{P}	13-9	se-
2	22-14	i	14-14	eh
2	28-1	{P}	18-9	è
2	34-1	sì	24-0	sìsì
2	37-4	c-	25-9	ce-
2	42-1	sì	29-2	euro
2	42-2	{P}	29-3	di
2	42-3	è	29-4	ogni
2	42-4	tantiss-	29-5	mese
2	47-13	cifre	32-16	cif-
2	52-9	cento	35-5	millecento
2	52-10	mil-	35-6	milledue-
2	52-11	mille	35-7	millecento
2	52-12	duecento	35-8	milleduecento
2	57-6	fare	36-20	fa-
2	59-2	sì	37-0	x
2	60-15	{P}	38-13	più
2	65-11	sì	42-0	assolutamente
2	81-1	sì	55-5	{P}
2	89-4	bologna	61-4	bolonia
2	91-1	mhmh	62-0	mhmhmh
2	93-6	mh	64-6	n-
2	94-0	a	65-0	al
2	94-3	in	65-3	al
2	102-2	ti	73-2	ti-
2	104-18	inqui-	75-17	in-
2	104-19	stai	75-18	sta
2	110-0	eh	79-0	e
2	111-10	cen-	80-10	in
2	117-0	mhmh	80-19	{P}
2	120-1	e	82-1	eh
2	123-10	nella	86-2	nella-
2	127-0	bangla	87-1	quella
2	127-3	la	87-3	in
2	128-0	quale	87-13	anche
2	128-1	li-	87-14	italiano
2	131-0	okay	90-0	ok
2	131-10	quando	90-9	nquando
2	136-1	ah	96-0	a
2	138-1	okay	98-1	ok
2	143-7	e	101-6	tutte
2	143-8	due	101-7	le
2	145-0	sì	102-0	si
2	148-7	argomenti	104-8	argomento
2	148-10	cioè	104-12	è
2	149-2	cioè	104-24	è
2	150-1	eh	105-1	è
2	150-15	il	105-14	la
