2	0-0	x	0-1	di-
2	0-5	è	0-6	ha
2	1-4	x	0-15	tipo
2	1-5	gli	0-16	degli
2	1-6	affitti	0-17	affari
2	3-0	è	1-3	e'
2	5-6	airbb	2-12	airbnb
2	6-0	per	2-13	{P}
2	7-0	mhmh	3-1	m
2	10-1	è	5-0	e'
2	20-2	si	9-10	sia
2	23-1	okay	11-1	ok
2	30-0	mhmh	13-6	{P}
2	35-5	è	15-0	e
2	35-9	della	15-4	del
2	36-0	si	15-7	sai
2	36-3	tutte	15-10	più
2	36-4	le	15-11	delle
2	36-6	dei	15-13	di
2	40-0	ehm	17-8	e
2	41-14	si	18-5	sì
2	43-0	eh	19-0	e
2	46-1	diverso	20-3	m
2	63-0	eh	27-5	relazioni
2	63-1	nomeluogo	27-6	internazionali
2	65-8	nomeluogo	28-9	desk
2	68-0	mhmh	30-1	m
2	69-3	l'	31-3	un
2	69-6	triennale	31-6	trinale
2	71-0	ehm	32-0	e
2	72-0	o~	32-1	op-
2	72-1	o~	32-2	o-
2	72-2	mh	32-3	o-
2	72-7	d'	32-8	di
2	76-1	mhmh	34-2	m
2	79-5	soggiorno	35-10	suo
2	80-0	eh	35-11	giorno
2	84-0	ehm	39-0	em
2	87-2	son	41-6	sono
2	87-3	laureata	41-7	laureato
2	88-6	un	41-16	un'
2	89-0	ehm	42-0	e
2	96-0	mh	43-4	sé
2	97-0	mhmh	43-15	{ride}
2	98-1	salutare	44-0	m
2	99-0	{ride}	44-1	m
2	100-3	è	45-3	ho
2	100-4	finito	45-4	definito
2	100-6	tirocinio	45-6	tirocino
2	102-1	ho	46-1	hai
2	103-0	eh	47-0	e
2	107-0	ehm	49-7	e
2	108-1	fatto	49-9	fatto-
2	109-0	a	49-15	al-
2	114-0	ho	51-0	avevo
2	115-0	eh	51-2	e
2	116-3	internazionali	51-9	in
2	116-4	dove	51-10	cui
2	117-0	mhmh	53-0	m
2	118-0	son	53-1	m
2	118-1	dei	54-0	sono
2	118-5	posson	54-4	possono
2	120-7	avevo	54-19	ho
2	120-10	avevo	54-22	ho
2	125-0	mentre	55-9	puntomentre
2	128-6	son	55-28	sono
2	136-1	che	57-16	determinato
2	137-5	{ride}	59-0	anche
2	139-1	quindi	60-1	che
2	142-0	mhmh	61-1	m
2	146-0	quindi	63-0	io
2	152-0	cioè	65-1	sì
2	152-1	{ride}	65-2	ceh
2	159-5	unibo	65-36	uniibo
2	160-0	mhmh	65-37	o
2	162-0	area	65-41	aree
2	163-1	uno	65-45	come
2	163-4	tot	65-48	tante
2	163-7	dice	65-51	dicevo
2	163-8	voglio	65-52	io
2	163-9	cambiare	65-53	cambia
2	164-0	e	65-57	voglio
2	165-0	chiede	65-65	è
2	174-0	allora	67-1	sicuramente
2	180-4	sè	68-3	sé
2	184-14	{ride}	69-1	ambiente
2	188-10	infatti	72-15	io
2	188-16	vole~	72-22	che
2	189-0	ho	72-23	avrei
2	199-1	alla	74-1	al
2	199-10	{ride}	74-9	io
2	200-0	esatto	74-10	mi
2	200-1	{ride}	74-11	trovo
2	200-2	esatto	74-12	bene
2	203-0	rimango	75-26	qui
2	203-1	{ride}	75-27	per
2	204-1	cioè	76-2	{ride}
2	204-3	eh	77-1	è
2	214-2	no	80-21	sennò
2	220-0	okay	84-1	occhei
2	222-2	parlare	86-2	parlargli
2	223-6	parlare	86-11	in
2	226-1	sì	86-20	si
2	227-6	l'	86-26	in
2	231-0	eh	86-43	e
2	234-0	a	86-59	ho
2	234-1	forza	86-60	apportato
2	234-5	studenti	86-64	i
2	234-6	stranieri	86-65	miei
2	234-7	che	86-66	strani
2	239-1	degli	86-72	gli
2	240-0	iafmam	86-82	ma
2	240-1	iafmam	87-0	eh
2	240-2	e	87-1	proviamo
2	243-0	quindi	92-0	dopo
2	244-0	ce~	92-3	cioè
2	247-4	per	92-22	quel
2	247-5	se~	92-23	paese
2	248-3	son	92-28	sono
2	248-7	a	92-32	ad
2	248-9	dai	92-34	vai
2	250-0	mh	92-49	sono
2	250-2	son	92-51	sono
2	250-3	serviti	92-52	servite
2	252-4	nel	93-3	non
2	252-5	senso	93-4	no
2	259-0	t~	95-20	e
2	260-5	l'	95-26	in
2	262-5	anche	95-34	in
2	264-0	stai	95-36	sei
2	266-0	ti	95-46	arruzzinisce
2	266-3	arrugginita	95-49	all'
2	266-4	ti	95-50	ultimo
2	266-7	oddio	95-55	odio
2	272-6	qualsiasi	98-8	questo
2	275-4	forlì	99-10	fuori
2	275-5	ehm	99-11	lì
2	276-2	a	99-14	fuori
2	276-3	forlì	99-15	lì
2	277-5	a	100-5	fuori
2	277-6	forlì	100-6	lì
2	281-6	posssibilità	101-14	possibilità
2	285-1	contatto	102-6	questo
2	292-3	nel	104-1	in
2	294-2	almeno	104-10	ho
2	294-9	presenza	104-15	e
2	295-0	mhmh	104-16	voi
2	295-1	sì	104-17	mi
2	295-2	sì	104-18	presenta
2	296-4	ecco	105-4	anche
2	305-2	treno	107-0	pendetterò
2	305-3	a	107-1	da
2	310-3	reggerà	107-16	girà
2	311-0	{ride}	108-0	svegliamo
2	314-3	se	108-8	si
2	314-4	riesci	108-9	riesce
2	316-7	aziende	109-7	attende
2	316-16	telelavoro	110-0	altri
2	317-0	sì	110-1	lavori
2	322-3	son	111-3	sono
2	322-4	prorpio	111-4	proprio
2	324-6	mh	111-15	un
