2	0-3	puoi	0-3	prima
2	0-4	avere	0-4	avevi
2	1-0	ah	1-0	mh
2	2-1	ehm	3-0	ci
2	3-0	c-	3-1	son-
2	6-2	vero	6-0	seriamente
2	8-0	il	8-0	in
2	11-0	ehm	11-0	eh
2	12-3	insomma	12-3	sono
2	13-0	mhmh	12-5	{P}
2	15-4	molte	15-3	volte
2	16-0	ti	16-1	{ride}
2	16-1	chiedono	17-0	x
2	17-0	sì	17-3	beneficienza
2	19-0	ehm	21-0	eh
2	21-2	sì	23-1	si
2	21-3	sì	23-2	si
2	21-4	sì	23-3	si
2	22-2	ha	24-3	era
2	23-4	si	25-5	spetto
2	23-5	aspetta	26-0	dopo
2	24-0	cremoni-	26-1	sia??
2	24-1	è	27-0	eh
2	25-3	ohi	28-2	mai
2	26-1	veramente	29-2	detto
2	26-7	sono	29-10	nel
2	26-8	dal	29-11	duemila
2	27-0	duemiladiciotto	29-12	diciotto
2	27-13	incrociato	29-23	x
2	27-14	cremoni-	29-24	quindi
2	28-0	beh	30-0	vabbé
2	29-0	ma	31-0	ah
2	29-3	infatti	32-0	allora
2	29-4	infatti	32-1	perfetto
2	32-7	sì	34-7	si
2	32-8	sì	34-8	si
2	38-7	vero	39-0	e
2	40-0	sì	40-0	si
2	40-1	sì	40-1	si
2	42-3	è	42-3	eh
2	42-8	un	42-6	diciamo
2	51-2	mhh	49-2	mh
2	52-4	sul	50-4	sulle
2	52-5	gradino	50-5	gradine
2	55-0	perché	53-0	piazza
2	55-1	lì	53-1	di
2	56-2	ha	53-10	è
2	57-5	col	54-6	il
2	58-3	il	54-13	un
2	63-1	sì	58-2	si
2	63-2	sì	58-3	si
2	67-0	effettivamente	61-1	{P}
2	67-1	ci	61-2	poterci
2	67-2	vivrei	61-3	vivere
2	67-7	la	61-9	l-
2	68-2	più	62-3	po'
2	74-10	giovane	66-10	giovani
2	81-9	è	74-0	mhmh
2	81-11	pieno	75-1	piena
2	83-0	{tossisce}	75-3	mh
2	88-0	e	78-0	eh
2	90-8	weekend	78-15	x
2	92-0	e	81-0	eh
2	92-1	lo	81-1	poi
2	93-0	e	82-0	eh
2	93-9	son	82-9	sono
2	97-0	e	85-0	eh
2	97-12	le	85-13	alle
2	99-1	o	86-7	ovunque
2	99-2	male	87-0	menomale
2	100-5	funzionano	88-5	funziona
2	100-10	sembrano	88-10	sembra
2	102-1	inefficienti	90-1	inefficenti
