1	_	_	4-2	va
1	_	_	16-0	no
1	_	_	17-0	ah
1	_	_	23-0	{ride}
1	_	_	25-0	dov'
1	_	_	34-0	erano
1	_	_	40-0	il
1	_	_	40-1	ghiaccio
1	_	_	40-2	là
1	_	_	40-3	si
1	_	_	40-4	è
1	_	_	52-14	a
1	_	_	58-5	e
1	_	_	59-13	quindi
1	_	_	80-0	ma
1	_	_	99-5	ma
1	_	_	99-6	sono
1	_	_	99-7	buone
1	_	_	100-7	sotto
1	_	_	103-0	miri
1	_	_	103-1	{P}
1	_	_	110-2	mh
1	_	_	116-0	le
1	_	_	116-1	dobbiamo
1	_	_	116-2	buttare
1	_	_	126-2	una
1	_	_	136-4	me
1	_	_	146-0	per
1	_	_	146-1	il
1	_	_	146-2	pane
1	_	_	158-2	panetteria
1	_	_	170-0	no
1	_	_	177-12	io
1	_	_	180-4	non
1	_	_	185-7	roberto
1	_	_	195-0	{ride}
1	_	_	196-5	eh
1	_	_	197-18	lei
1	_	_	197-27	bra-
1	_	_	197-28	non
1	_	_	197-29	se
1	_	_	197-30	ne
1	_	_	197-31	acco-
1	_	_	210-1	un
1	_	_	210-2	po'
1	_	_	213-0	tan
1	_	_	213-1	tan
1	_	_	226-4	lo
