1	1-1	n~	_	_
1	2-2	ma	_	_
1	8-2	con	_	_
1	9-0	rico~	_	_
1	12-1	fior	_	_
1	12-2	di	_	_
1	21-0	mh	_	_
1	27-0	è	_	_
1	29-0	mhmh	_	_
1	31-6	{P}	_	_
1	39-4	{P}	_	_
1	40-4	è	_	_
1	41-0	è	_	_
1	43-7	ì	_	_
1	44-2	là	_	_
1	44-3	che	_	_
1	44-4	è	_	_
1	45-7	mh	_	_
1	48-0	no	_	_
1	50-7	da	_	_
1	50-8	un	_	_
1	58-5	è	_	_
1	59-0	{applaude}	_	_
1	66-4	pre	_	_
1	66-7	me	_	_
1	67-0	eh	_	_
1	69-0	x	_	_
1	72-4	me	_	_
1	75-17	io	_	_
1	81-4	no	_	_
1	81-11	il	_	_
1	84-0	{ride}	_	_
1	85-5	{P}	_	_
1	86-5	eh	_	_
1	88-3	{ride}	_	_
1	89-0	{ride}	_	_
1	92-4	che	_	_
1	92-5	è	_	_
1	100-5	ho	_	_
1	102-0	io	_	_
1	102-1	no	_	_
1	103-2	le	_	_
1	106-8	ma	_	_
1	106-9	x	_	_
1	109-7	sottaceto	_	_
1	111-2	{P}	_	_
1	114-12	eh	_	_
1	116-5	mi	_	_
1	117-0	sì	_	_
1	129-4	e	_	_
1	129-5	com~	_	_
1	129-7	apriamo	_	_
1	129-8	quelle	_	_
1	130-1	io	_	_
1	132-1	è	_	_
1	133-0	è	_	_
1	143-2	sono	_	_
1	143-8	dovrebb~	_	_
1	143-9	le	_	_
1	143-12	è	_	_
1	143-16	costa	_	_
1	145-1	eh	_	_
1	146-0	eh	_	_
1	146-1	nu	_	_
1	148-2	ma~	_	_
1	148-6	comprate	_	_
1	153-2	eh	_	_
1	154-2	luciana	_	_
1	156-0	x	_	_
1	160-0	mi	_	_
1	160-1	mangio	_	_
1	160-2	un	_	_
1	160-3	altro	_	_
1	160-4	di	_	_
1	163-11	no	_	_
1	164-5	al	_	_
1	164-6	giolì	_	_
1	169-8	della	_	_
1	169-9	paninoteca	_	_
1	169-10	eh	_	_
1	170-2	me	_	_
1	171-0	come	_	_
1	171-1	si	_	_
1	171-2	chiama	_	_
1	172-0	panetteria	_	_
1	173-0	pa~	_	_
1	178-0	perché	_	_
1	179-3	e	_	_
1	179-6	in	_	_
1	179-12	{P}	_	_
1	179-13	commessa	_	_
1	180-0	mh	_	_
1	181-0	fa	_	_
1	182-0	{ride}	_	_
1	184-0	è	_	_
1	184-1	vero	_	_
1	187-0	vabbè	_	_
1	187-1	pe~	_	_
1	188-0	no	_	_
1	189-0	e	_	_
1	189-8	eh	_	_
1	190-0	ah	_	_
1	190-1	vero	_	_
1	191-0	giusto	_	_
1	191-1	mi	_	_
1	191-2	ero	_	_
1	191-3	dimenticata	_	_
1	193-0	mi	_	_
1	194-0	no	_	_
1	194-1	è	_	_
1	194-2	vero	_	_
1	194-3	è	_	_
1	194-4	che	_	_
1	194-5	cazz	_	_
1	195-8	{P}	_	_
1	195-11	io	_	_
1	195-17	ammetere	_	_
1	198-1	aggiungendo	_	_
1	199-4	noi	_	_
1	199-5	no~	_	_
1	199-18	che	_	_
1	199-19	lavorava	_	_
1	199-20	nel	_	_
1	199-21	panetti~	_	_
1	200-0	ve	_	_
1	204-0	ma	_	_
1	205-8	le	_	_
1	205-9	v~	_	_
1	206-0	{ride}	_	_
1	211-0	papà	_	_
1	212-0	{ride}	_	_
1	214-0	sei	_	_
1	214-1	un	_	_
1	214-2	genio	_	_
1	214-3	del	_	_
1	214-4	male	_	_
1	216-1	s~	_	_
1	217-0	no	_	_
1	217-1	io	_	_
1	217-2	le	_	_
1	217-3	metto	_	_
1	217-4	nel	_	_
1	217-5	mobile	_	_
1	217-6	quella	_	_
1	217-9	ne	_	_
1	217-10	accorge	_	_
1	217-11	nemmeno	_	_
1	218-0	bra	_	_
1	218-1	{ride}	_	_
1	218-2	non	_	_
1	223-0	no	_	_
1	225-4	mamma	_	_
1	225-5	mia	_	_
1	228-0	io	_	_
1	229-0	è	_	_
1	230-3	c	_	_
1	231-11	sta	_	_
1	231-15	matteo	_	_
1	233-9	{P}	_	_
1	233-11	{P}	_	_
1	234-0	{canta}	_	_
1	241-0	eh	_	_
1	241-8	e	_	_
1	242-0	x	_	_
1	247-0	a	_	_
1	248-0	ma	_	_
1	249-0	x	_	_
1	254-1	chi	_	_
1	254-2	no	_	_
1	254-3	no	_	_
1	254-16	sì	_	_
1	255-0	artificiale	_	_
1	256-0	anche	_	_
1	257-0	perché	_	_
1	257-1	caglio	_	_
1	257-2	che	_	_
1	257-3	si	_	_
1	257-4	fa	_	_
