match	id_A	token_A	id_B	token_B
2	0-0	vabbè	0-0	vabbé
0	0-1	era	0-1	era
0	0-2	leggera	0-2	leggera
0	0-3	però	0-3	però
0	1-0	alla	1-0	alla
1	1-1	fine	_	_
2	2-0	no	1-1	fi-
2	2-1	no	2-0	nonono
0	2-2	è	2-1	è
0	2-3	vero	2-2	vero
0	3-0	sì	3-0	sì
1	_	_	3-1	{P}
0	4-0	non	3-2	non
0	4-1	era	3-3	era
0	4-2	pesantissima	3-4	pesantissima
0	5-0	per	4-0	per
0	5-1	niente	4-1	niente
1	5-2	anzi	_	_
2	6-0	l'	4-2	ha-
0	6-1	unica	5-0	unica
0	6-2	cosa	5-1	cosa
0	6-3	ho	5-2	ho
0	6-4	esagerato	5-3	esagerato
0	6-5	un	5-4	un
0	6-6	po'	5-5	po'
0	6-7	con	5-6	con
0	6-8	l'	5-7	l'
0	6-9	olio	5-8	olio
0	6-10	forse	5-9	forse
0	6-11	però	5-10	però
0	7-0	ma	6-0	ma
0	7-1	nell'	6-1	nell'
0	7-2	impasto	6-2	impasto
0	7-3	no	6-3	no
0	7-4	fuori	6-4	fuori
0	8-0	fuori	7-0	fuori
1	_	_	7-1	{P}
0	9-0	nell'	7-2	nell'
0	9-1	impasto	7-3	impasto
0	9-2	ce	7-4	ce
0	9-3	ne	7-5	ne
0	9-4	ho	7-6	ho
0	9-5	messo	7-7	messo
0	9-6	il	7-8	il
0	9-7	giusto	7-9	giusto
1	10-0	nella	_	_
1	10-1	padella	_	_
0	11-0	però	7-10	però
0	11-1	in	7-11	in
1	_	_	7-12	padella
1	_	_	8-0	nella
0	11-2	padella	8-1	padella
2	12-0	rosa	9-0	x
0	12-1	ha	9-1	ha
0	12-2	detto	9-2	detto
0	12-3	metti	9-3	metti
0	12-4	quello	9-4	quello
0	12-5	là	9-5	là
0	12-6	l'	9-6	l'
0	12-7	olio	9-7	olio
0	12-8	da	9-8	da
0	12-9	friggere	9-9	friggere
0	13-0	così	9-10	così
0	13-1	vengono	9-11	vengono
0	13-2	meglio	9-12	meglio
0	14-0	ho	9-13	ho
0	14-1	detto	9-14	detto
1	_	_	9-15	ok
2	14-2	okay	9-16	{P}
0	15-0	e	9-17	e
0	15-1	ho	9-18	ho
0	15-2	fatto	9-19	fatto
0	15-3	però	9-20	però
0	15-4	praticamente	9-21	praticamente
1	_	_	9-22	ho
2	15-5	x	9-23	f
2	15-6	messo	9-24	pure
2	16-0	cioè	9-25	ho
2	16-1	tutt~	9-26	messo
0	16-2	tutto	9-27	tutto
0	16-3	il	9-28	il
0	16-4	fondo	9-29	fondo
0	16-5	della	9-30	della
0	16-6	padella	9-31	padella
0	16-7	era	9-32	era
0	16-8	pieno	9-33	pieno
2	16-9	d'	9-34	di
0	16-10	olio	9-35	olio
2	17-0	io	10-0	o
0	17-1	volevo	10-1	volevo
2	17-2	mettere	10-2	metterne
0	17-3	un	10-3	un
0	17-4	filo	10-4	filo
0	17-5	sai	10-5	sai
0	17-6	per	10-6	per
2	17-7	farli	10-7	farle
0	17-8	venire	10-8	venire
1	17-9	{P}	_	_
0	17-10	mezzi	10-9	mezzi
0	17-11	tra	10-10	tra
1	_	_	10-11	{P}
0	18-0	cioè	10-12	cioè
0	18-1	cotti	10-13	cotti
0	18-2	nella	10-14	nella
0	18-3	padella	10-15	padella
0	18-4	unta	10-16	unta
0	18-5	invece	10-17	invece
1	_	_	10-18	{P}
0	19-0	i	10-19	i
0	19-1	primi	10-20	primi
0	19-2	sono	10-21	sono
0	19-3	venuti	10-22	venuti
0	19-4	un	10-23	un
0	19-5	po'	10-24	po'
0	19-6	deep	10-25	deep
0	19-7	fried	10-26	fried
0	19-8	quasi	10-27	quasi
0	19-9	{ride}	10-28	{ride}
0	20-0	fritti	11-0	fritti
1	21-0	{tossisce}	_	_
0	22-0	beh	12-0	beh
0	22-1	oggi	12-1	oggi
0	22-2	abbiamo	12-2	abbiamo
0	22-3	fatto	12-3	fatto
0	22-4	colazione	12-4	colazione
2	22-5	co~	12-5	co
2	22-6	pa~	12-6	pa-
0	22-7	pancake	12-7	pancake
0	22-8	con	12-8	con
0	22-9	nutella	12-9	nutella
0	23-0	è	13-0	è
0	23-1	rimasto	13-1	rimasto
0	23-2	un	13-2	un
0	23-3	altro	13-3	altro
0	23-4	pancake	13-4	pancake
0	23-5	se	13-5	se
0	23-6	vuoi	13-6	vuoi
2	24-0	uh	14-0	u
0	24-1	ma	14-1	ma
1	24-2	quanti	_	_
1	24-3	ne	_	_
1	24-4	avete	_	_
2	24-5	fa~	14-2	x
0	25-0	mangiati	15-0	mangiati
0	25-1	tu	15-1	tu
0	25-2	il	15-2	il
0	25-3	pancake	15-3	pancake
2	25-4	e	15-4	che
0	25-5	io	15-5	io
1	25-6	mi	_	_
0	25-7	mangio	15-6	mangio
0	25-8	il	15-7	il
0	25-9	gelato	15-8	gelato
0	25-10	che	15-9	che
0	25-11	ne	15-10	ne
0	25-12	dici	15-11	dici
0	26-0	{ride}	16-0	{ride}
1	27-0	mo	_	_
1	27-1	to	_	_
1	27-2	chiavo	_	_
1	27-3	n'	_	_
2	27-4	faccia	17-0	x
2	27-5	stu	17-1	sto
0	27-6	pancake	17-2	pancake
0	28-0	stronzo	18-0	stronzo
0	29-0	poi	19-0	poi
1	29-1	che	_	_
0	29-2	è	19-1	è
2	29-3	rimas~	19-2	rimas-
0	29-4	poi	19-3	poi
0	29-5	abbiamo	19-4	abbiamo
0	29-6	mangiato	19-5	mangiato
1	_	_	19-6	{P}
1	_	_	19-7	x
1	_	_	19-8	dalla
1	_	_	19-9	nonna
0	30-0	io	20-0	io
0	30-1	a	20-1	a
0	30-2	pranzo	20-2	pranzo
0	30-3	ho	20-3	ho
0	30-4	esagerato	20-4	esagerato
1	31-0	tanto	_	_
1	31-1	da	_	_
1	31-2	tua	_	_
2	31-3	nonna	21-0	quattro
2	32-0	quatt	21-1	gelati
2	32-1	gilat	21-2	s'
2	32-2	sa	21-3	è
2	32-3	mangiat	21-4	mangiato
2	32-4	'stu	21-5	sto
2	32-5	puorco	21-6	puorc#
0	33-0	quattro	22-0	quattro
0	33-1	gelati	22-1	gelati
2	33-2	è	22-2	dai
2	33-3	esa~	22-3	{P}
0	33-4	non	22-4	non
0	33-5	è	22-5	è
1	_	_	22-6	ve-
1	_	_	22-7	a
1	_	_	22-8	me
2	33-6	vero	22-9	a
2	33-7	x	22-10	pa-
0	33-8	a	22-11	a
0	33-9	parte	22-12	parte
0	33-10	il	22-13	il
0	33-11	fatto	22-14	fatto
0	33-12	che	22-15	che
0	33-13	abbiamo	22-16	abbiamo
0	33-14	mangiato	22-17	mangiato
0	33-15	la	22-18	la
0	33-16	stessa	22-19	stessa
2	33-17	quantità	22-20	quantita
0	33-18	di	22-21	di
0	33-19	gelato	22-22	gelato
0	34-0	tu	23-0	tu
0	34-1	ne	23-1	ne
0	34-2	hai	23-2	hai
0	34-3	mangiati	23-3	mangiati
0	34-4	di	23-4	di
0	34-5	più	23-5	più
0	35-0	no	24-0	no
2	35-1	alberto	24-1	roberto
0	36-0	hai	25-0	hai
0	36-1	mangiato	25-1	mangiato
0	36-2	il	25-2	il
0	36-3	pan	25-3	pan
0	36-4	di	25-4	di
0	36-5	stelle	25-5	stelle
0	36-6	hai	25-6	hai
0	36-7	mangiato	25-7	mangiato
0	36-8	quello	25-8	quello
0	36-9	al	25-9	al
0	36-10	caramello	25-10	caramello
0	36-11	e	25-11	e
0	36-12	ne	25-12	ne
0	36-13	hai	25-13	hai
0	36-14	mangiato	25-14	mangiato
0	36-15	un	25-15	un
0	36-16	altro	25-16	altro
0	37-0	no	26-0	no
0	37-1	non	26-1	non
1	37-2	l'	_	_
0	37-3	ho	26-2	ho
0	37-4	mangiato	26-3	mangiato
0	37-5	un	26-4	un
0	37-6	altro	26-5	altro
1	_	_	26-6	{P}
0	38-0	ho	26-7	ho
1	_	_	26-8	ma-
2	38-1	ma~	26-9	spe-
0	38-2	perché	26-10	perché
2	38-3	nonna	26-11	non
0	38-4	aveva	26-12	aveva
0	38-5	comprato	26-13	comprato
1	_	_	26-14	quello
2	38-6	quei	26-15	ai
0	38-7	pan	26-16	pan
0	38-8	di	26-17	di
0	38-9	stelle	26-18	stelle
1	_	_	26-19	che
1	_	_	26-20	erano
1	_	_	26-21	buoni
2	39-0	vabbè	27-0	vabbé
0	39-1	sei	27-1	sei
0	39-2	un	27-2	un
0	39-3	maiale	27-3	maiale
0	39-4	hai	27-4	hai
