match	id_A	token_A	id_B	token_B
0	1-0	ci	1-0	ci
0	1-1	sono	1-1	sono
0	1-2	delle	1-2	delle
0	1-3	università	1-3	università
0	2-0	sì	2-0	sì
0	2-1	no	2-1	no
2	2-2	le	2-2	l'
0	2-3	università	2-3	università
0	2-4	è	2-4	è
1	_	_	2-5	un
1	_	_	2-6	po'
2	2-5	proprio	2-7	più
0	2-6	in	2-8	in
0	2-7	città	2-9	città
1	2-8	x	_	_
0	3-0	o	3-0	o
0	3-1	più	3-1	più
0	3-2	nella	3-2	nella
1	_	_	3-3	capitale
1	_	_	4-0	x
2	3-3	capita-	4-1	tutto
0	4-0	okay	5-0	okay
1	4-1	{P}	_	_
0	4-2	okay	6-0	okay
0	4-3	okay	6-1	okay
0	4-4	okay	6-2	okay
0	5-0	e	7-0	e
0	5-1	s-	7-1	s-
2	5-2	{P}	8-0	di
0	5-3	in	8-1	in
0	5-4	capitale	8-2	capitale
0	5-5	in	9-0	in
0	5-6	capitale	9-1	capitale
0	5-7	okay	9-2	okay
0	5-8	eh	10-0	eh
0	5-9	se	10-1	se
0	5-10	devi	10-2	devi
1	6-0	di	_	_
1	6-1	in	_	_
1	6-2	capitale	_	_
0	7-0	però	11-0	però
0	8-0	posso	12-0	posso
0	8-1	anche	12-1	anche
0	9-0	vabbè	13-0	vabbè
0	9-1	adesso	13-1	adesso
0	9-2	faccio	13-2	faccio
0	9-3	finire	13-3	finire
1	9-4	qui	_	_
0	10-0	sì	14-0	sì
0	11-0	x	15-0	x
1	11-1	così	_	_
1	11-2	che	_	_
1	11-3	ci	_	_
1	11-4	vengono	_	_
0	12-0	sta	16-0	sta
0	12-1	andando	16-1	andando
0	12-2	abbastanza	16-2	abbastanza
0	12-3	bene	16-3	bene
0	12-4	no	16-4	no
0	13-0	sì	17-0	sì
0	14-0	proviamo	18-0	proviamo
1	_	_	18-1	a
0	14-1	vedere	18-2	vedere
0	14-2	se	18-3	se
1	_	_	19-0	x
0	15-0	allora	20-0	allora
0	15-1	dimmi	20-1	dimmi
0	15-2	la	20-2	la
0	15-3	capitale	20-3	capitale
0	15-4	è	20-4	è
0	15-5	molto	20-5	molto
0	15-6	grande	20-6	grande
0	16-0	la	21-0	la
0	16-1	capitale	21-1	capitale
0	16-2	è	21-2	è
0	16-3	molto	21-3	molto
0	16-4	grande	21-4	grande
1	16-5	{P}	_	_
2	16-6	e	21-5	eh
0	16-7	trecentosei	21-6	trecentosei
0	16-8	virgola	21-7	virgola
0	16-9	quattro	21-8	quattro
0	16-10	eh	21-9	eh
2	16-11	kilometri	22-0	chilometri
0	16-12	quadrati	22-1	quadrati
0	17-0	okay	23-0	okay
0	17-1	e	23-1	e
0	17-2	popolazione	23-2	popolazione
0	18-0	in	24-0	in
0	19-0	eh	25-0	eh
0	19-1	quattordici	26-0	quattordici
0	19-2	milioni	26-1	milioni
1	_	_	27-0	eh
0	19-3	quattordici	28-0	quattordici
0	19-4	punto	28-1	punto
0	19-5	quattro	28-2	quattro
0	19-6	milioni	28-3	milioni
1	20-0	eh	_	_
0	21-0	cioè	29-0	cioè
0	21-1	bologna	29-1	bologna
0	21-2	è	29-2	è
