match	id_A	token_A	id_B	token_B
0	0-0	persone	0-0	persone
0	0-1	che	0-1	che
0	0-2	magari	0-2	magari
0	0-3	puoi	0-3	puoi
0	0-4	avere	0-4	avere
0	0-5	incontrato	0-5	incontrato
0	0-6	un	0-6	un
0	0-7	po'	0-7	po'
1	1-0	ah	_	_
0	2-0	bah	1-0	bah
2	2-1	ehm	1-1	e
2	3-0	c-	2-0	sì
0	3-1	è	2-1	è
0	3-2	sempre	2-2	sempre
0	3-3	pieno	2-3	pieno
0	3-4	di	2-4	di
0	3-5	persone	2-5	persone
0	3-6	che	2-6	che
0	3-7	fanno	2-7	fanno
0	3-8	l'	2-8	l'
0	3-9	elemosina	2-9	elemosina
0	3-10	sotto	2-10	sotto
0	3-11	i	2-11	i
0	3-12	portici	2-12	portici
0	4-0	mhmh	3-0	mhmh
0	5-0	soprattutto	4-0	soprattutto
0	5-1	su	4-1	su
0	5-2	via	4-2	via
0	5-3	indipendenza	4-3	indipendenza
0	5-4	ce	4-4	ce
0	5-5	ne	4-5	ne
0	5-6	sono	4-6	sono
0	5-7	diversi	4-7	diversi
0	6-0	sì	5-0	sì
0	6-1	è	5-1	è
0	6-2	vero	5-2	vero
0	7-0	anche	6-0	anche
0	7-1	sotto	6-1	sotto
0	7-2	i	6-2	i
0	7-3	portici	6-3	portici
0	7-4	di	6-4	di
0	7-5	via	6-5	via
2	8-0	il	7-0	di
0	8-1	viale	7-1	viale
1	9-0	mh	_	_
0	9-1	masini	8-0	masini
0	10-0	perché	9-0	perché
0	10-1	io	9-1	io
0	10-2	passo	9-2	passo
1	10-3	s-	_	_
0	10-4	spesso	9-3	spesso
0	10-5	di	9-4	di
0	10-6	lì	9-5	lì
2	11-0	ehm	10-0	e
0	12-0	però	11-0	però
0	12-1	a	11-1	a
0	12-2	parte	11-2	parte
0	12-3	insomma	11-3	insomma
0	12-4	persone	11-4	persone
1	13-0	mhmh	_	_
0	14-0	che	11-5	che
0	14-1	fanno	11-6	fanno
0	14-2	l'	11-7	l'
0	14-3	elemosina	11-8	elemosina
1	_	_	12-0	mhmh
0	14-4	sì	13-0	sì
0	15-0	mh	14-0	mh
2	15-1	ah	14-1	a
0	15-2	incontri	15-0	incontri
0	15-3	anche	15-1	anche
0	15-4	molte	15-2	molte
0	15-5	persone	15-3	persone
0	15-6	che	15-4	che
0	15-7	ti	15-5	ti
0	15-8	fermano	15-6	fermano
0	15-9	per	15-7	per
2	16-0	ti	16-0	sì
2	16-1	chiedono	17-0	chiederti
0	16-2	di	17-1	di
0	16-3	fare	17-2	fare
2	16-4	beneficenza	17-3	beneficienza
0	16-5	{ride}	17-4	{ride}
1	17-0	sì	_	_
0	17-1	{ride}	18-0	{ride}
0	17-2	esatto	18-1	esatto
0	18-0	{ride}	19-0	{ride}
0	18-1	le	19-1	le
0	18-2	classiche	19-2	classiche
0	18-3	persone	19-3	persone
0	18-4	che	19-4	che
0	18-5	sono	19-5	sono
0	18-6	sotto	19-6	sotto
0	18-7	i	19-7	i
0	18-8	portici	19-8	portici
2	19-0	ehm	20-0	e
0	19-1	a	21-0	a
0	19-2	volte	21-1	volte
0	20-0	persone	21-2	persone
0	20-1	famose	21-3	famose
0	20-2	ogni	21-4	ogni
0	20-3	tanto	21-5	tanto
0	20-4	una	21-6	una
0	20-5	volta	21-7	volta
0	20-6	ho	21-8	ho
0	20-7	incontrato	21-9	incontrato
2	20-8	pif	21-10	piff
0	20-9	ad	21-11	ad
0	20-10	esempio	21-12	esempio
2	21-0	ah	22-0	a
0	21-1	ah	22-1	ah
0	21-2	sì	22-2	sì
0	21-3	sì	22-3	sì
0	21-4	sì	22-4	sì
2	22-0	eh	23-0	e
0	22-1	che	24-0	che
1	_	_	24-1	era
2	22-2	ha	24-2	in
0	22-3	un	24-3	un
0	22-4	hotel	24-4	hotel
0	22-5	che	24-5	che
0	22-6	è	24-6	è
0	22-7	lì	24-7	lì
0	22-8	su	24-8	su
0	22-9	via	24-9	via
0	22-10	indipendenza	24-10	indipendenza
0	23-0	anche	25-0	anche
0	23-1	cremonini	25-1	cremonini
0	23-2	dicono	25-2	dicono
0	23-3	che	25-3	che
0	23-4	si	25-4	si
0	23-5	aspetta	25-5	aspetta
2	24-0	cremoni-	26-0	cremonini
2	24-1	è	26-1	eh
0	24-2	non	26-2	non
0	24-3	l'	26-3	l'
0	24-4	ho	26-4	ho
0	24-5	ancora	26-5	ancora
0	24-6	incontrato	26-6	incontrato
0	24-7	cremonini	26-7	cremonini
2	24-8	{ride}	27-0	poi
2	25-0	x	27-1	niente
0	25-1	neanche	27-2	neanche
0	25-2	io	27-3	io
1	_	_	28-0	{ride}
2	25-3	ohi	28-1	e
0	26-0	però	29-0	però
1	_	_	29-1	è
2	26-1	veramente	29-2	che
0	26-2	sì	29-3	sì
0	26-3	tre	30-0	tre
0	26-4	anni	30-1	anni
0	26-5	perché	30-2	perché
0	26-6	io	30-3	io
0	26-7	sono	30-4	sono
0	26-8	dal	30-5	dal
0	27-0	duemiladiciotto	30-6	duemiladiciotto
2	27-1	diciannove	31-0	sono
2	27-2	ve-	31-1	dal
0	27-3	sì	31-2	sì
0	27-4	tre	31-3	tre
0	27-5	anni	31-4	anni
0	27-6	che	31-5	che
0	27-7	sono	31-6	sono
0	27-8	lì	31-7	lì
1	27-9	e	_	_
0	27-10	non	31-8	non
0	27-11	ho	31-9	ho
1	27-12	ancora	_	_
1	27-13	incrociato	_	_
2	27-14	cremoni-	31-10	ancoraincrociato
2	27-15	{ride}	31-11	cremonini
0	28-0	beh	32-0	beh
0	28-1	magari	32-1	magari
0	28-2	dai	32-2	dai
0	28-3	quest'	32-3	quest'
0	28-4	anno	32-4	anno
0	28-5	sarà	32-5	sarà
0	28-6	l'	32-6	l'
0	28-7	anno	32-7	anno
0	28-8	buono	32-8	buono
1	29-0	ma	_	_
0	29-1	sì	33-0	sì
0	29-2	chissà	33-1	chissà
2	29-3	infatti	33-2	{ride}
2	29-4	infatti	34-0	beh
0	30-0	e	35-0	e
0	30-1	anche	35-1	anche
1	_	_	35-2	emh
2	30-2	mh	35-3	{P}
0	31-0	per	35-4	per
0	31-1	il	35-5	il
0	31-2	fatto	35-6	fatto
0	31-3	che	35-7	che
0	31-4	hanno	35-8	hanno
0	31-5	messo	35-9	messo
0	31-6	le	35-10	le
0	31-7	luci	35-11	luci
0	31-8	con	35-12	con
0	31-9	le	35-13	le
0	31-10	scritte	35-14	scritte
0	31-11	delle	35-15	delle
0	31-12	canzoni	35-16	canzoni
0	31-13	cosa	35-17	cosa
0	31-14	ne	35-18	ne
0	31-15	pensi	35-19	pensi
0	32-0	ah	36-0	ah
0	32-1	bello	36-1	bello
0	32-2	quello	36-2	quello
0	32-3	mi	36-3	mi
0	32-4	è	36-4	è
0	32-5	piaciuto	36-5	piaciuto
0	32-6	molto	36-6	molto
0	32-7	sì	36-7	sì
0	32-8	sì	36-8	sì
0	32-9	quello	36-9	quello
1	_	_	36-10	{P}
2	33-0	ci	36-11	si
0	33-1	stava	36-12	stava
0	33-2	secondo	36-13	secondo
0	33-3	me	36-14	me
0	34-0	bello	37-0	bello
1	_	_	38-0	sì
1	_	_	38-1	che
2	35-0	perché	39-0	beh
0	35-1	dai	39-1	dai
0	35-2	cremonini	39-2	cremonini
0	35-3	comunque	39-3	comunque
0	35-4	è	39-4	è
0	35-5	il	39-5	il
0	35-6	cantante	39-6	cantante
0	35-7	di	39-7	di
0	35-8	bolo-	39-8	bolo-
0	35-9	cioè	39-9	cioè
0	35-10	a	39-10	a
0	35-11	parte	39-11	parte
0	35-12	lucio	39-12	lucio
0	35-13	dalla	39-13	dalla
0	35-14	ovviamente	39-14	ovviamente
0	36-0	sì	40-0	sì
0	37-0	però	41-0	però
0	38-0	che	42-0	che
0	38-1	poi	42-1	poi
0	38-2	hanno	42-2	hanno
0	38-3	messo	42-3	messo
0	38-4	anche	42-4	anche
0	38-5	le	42-5	le
0	38-6	sue	42-6	sue
0	38-7	vero	42-7	vero
1	_	_	42-8	sìsì
1	_	_	43-0	il
1	_	_	43-1	fatto
2	39-0	infatti	43-2	che
0	39-1	poi	43-3	poi
0	39-2	hanno	43-4	hanno
1	_	_	43-5	messo
1	_	_	43-6	anche
0	39-3	messo	43-7	messo
0	39-4	anche	43-8	anche
0	39-5	le	43-9	le
0	39-6	sue	43-10	sue
1	40-0	sì	_	_
1	40-1	sì	_	_
2	41-0	eh	44-0	e
0	42-0	però	45-0	però
0	42-1	ci	45-1	ci
0	42-2	sta	45-2	sta
0	42-3	è	45-3	è
1	_	_	45-4	il
0	42-4	cantante	45-5	cantante
0	42-5	moderno	45-6	moderno
2	42-6	c'	45-7	diciamo
2	42-7	ha	45-8	più
2	42-8	un	45-9	{P}
0	42-9	più	45-10	più
1	_	_	45-11	bolognese
1	_	_	46-0	mh
2	43-0	mhmh	46-1	mh
0	43-1	anche	46-2	anche
0	43-2	secondo	46-3	secondo
0	43-3	me	46-4	me
1	44-0	più	_	_
2	44-1	bolognese	47-0	e
0	45-0	invece	47-1	invece
0	45-1	il	47-2	il
0	45-2	tuo	47-3	tuo
0	45-3	posto	47-4	posto
0	45-4	del	47-5	del
0	45-5	cuore	47-6	cuore
0	45-6	di	47-7	di
0	45-7	bologna	47-8	bologna
0	46-0	carino	48-0	carino
0	47-0	non	49-0	non
0	47-1	so	49-1	so
0	47-2	anche	49-2	anche
0	47-3	solo	49-3	solo
0	47-4	un	49-4	un
0	47-5	bar	49-5	bar
1	48-0	mh	_	_
0	49-0	a	49-6	a
0	49-1	cui	49-7	cui
0	49-2	sei	49-8	sei
0	49-3	particolarmente	49-9	particolarmente
0	49-4	affezionata	49-10	affezionata
1	_	_	50-0	mh
0	50-0	mh	51-0	mh
2	51-0	eh	52-0	e
0	51-1	forse	52-1	forse
2	51-2	mhh	52-2	mh
0	52-0	mangiare	53-0	mangiare
0	52-1	un	53-1	un
0	52-2	gelato	53-2	gelato
0	52-3	seduti	53-3	seduti
0	52-4	sul	53-4	sul
0	52-5	gradino	53-5	gradino
0	52-6	di	53-6	di
0	52-7	piazza	53-7	piazza
0	52-8	santo	53-8	santo
0	52-9	stefano	53-9	stefano
0	52-10	{ride}	53-10	{ride}
0	53-0	ah	54-0	ah
0	54-0	lì	54-1	lì
0	54-1	è	54-2	è
0	54-2	bellissimo	54-3	bellissimo
0	55-0	perché	55-0	perché
0	55-1	lì	55-1	lì
0	55-2	piazza	55-2	piazza
0	55-3	santo	55-3	santo
0	55-4	stefano	55-4	stefano
0	55-5	mi	55-5	mi
0	55-6	piace	55-6	piace
0	55-7	molto	55-7	molto
0	56-0	poi	55-8	poi
0	56-1	c'	55-9	c'
2	56-2	ha	55-10	è
0	56-3	di	55-11	di
0	56-4	fianco	55-12	fianco
0	56-5	la	55-13	la
0	56-6	mia	55-14	mia
0	56-7	gelateria	55-15	gelateria
0	56-8	preferita	55-16	preferita
0	57-0	e	56-0	e
0	57-1	quindi	56-1	quindi
0	57-2	spesso	56-2	spesso
0	57-3	d'	56-3	d'
0	57-4	estate	56-4	estate
0	57-5	col	56-5	col
0	57-6	mio	56-6	mio
0	57-7	ragazzo	56-7	ragazzo
0	57-8	andiamo	56-8	andiamo
0	58-0	andiamo	56-9	andiamo
